0.0 3.04504492e-07 1.7963956e-09 0.0
0.5 2.66314588714 5.688896e-09 0.0
1.0 3.907212e-05 6.864526e-09 0.0
1.5 0.0001863414 7.58148e-09 0.0
2.0 0.0005294922 8.298116e-09 0.0
2.5 0.001011818 8.906595e-09 0.0
3.0 0.001807605 9.620825e-09 0.0
3.5 0.00276064 1.033215e-08 0.0
4.0 0.00378967 1.10396e-08 0.0
4.5 0.00484409 1.174205e-08 0.0
5.0 0.00562723 1.22653e-08 0.0
5.5 0.00663112 1.29568e-08 0.0
6.0 0.00757908 1.36405e-08 0.0
6.5 0.00846828 1.43154e-08 0.0
7.0 0.00929928 1.49807e-08 0.0
7.5 0.0100692 1.56354e-08 0.0
8.0 0.0113974 1.69104e-08 0.0
8.5 0.0113974 1.69104e-08 0.0
9.0 0.0124866 1.81332e-08 0.0
9.5 0.0124866 1.81332e-08 0.0
10.0 0.0134154 1.92981e-08 0.0
10.5 0.0134154 1.92981e-08 0.0
11.0 0.0141811 2.03999e-08 0.0
11.5 0.0141811 2.03999e-08 0.0
12.0 0.0148088 2.14338e-08 0.0
12.5 0.0148088 2.14338e-08 0.0
13.0 0.0152985 2.23957e-08 0.0
13.5 0.0152985 2.23957e-08 0.0
14.0 0.0156518 2.32817e-08 0.0
14.5 0.0156518 2.32817e-08 0.0
15.0 0.0158717 2.40885e-08 0.0
15.5 0.0158717 2.40885e-08 0.0
16.0 0.0159627 2.48133e-08 0.0
16.5 0.0159627 2.48133e-08 0.0
17.0 0.0159303 2.54538e-08 0.0
17.5 0.0159303 2.54538e-08 0.0
18.0 0.015781 2.60081e-08 0.0
18.5 0.015781 2.60081e-08 0.0
19.0 0.0155221 2.64748e-08 0.0
19.5 0.0155221 2.64748e-08 0.0
20.0 0.0151616 2.68528e-08 0.0
20.5 0.0151616 2.68528e-08 0.0
21.0 0.0147079 2.71417e-08 0.0
21.5 0.0147079 2.71417e-08 0.0
22.0 0.0141707 2.73414e-08 0.0
22.5 0.0141707 2.73414e-08 0.0
23.0 0.0135623 2.74521e-08 0.0
23.5 0.0135623 2.74521e-08 0.0
24.0 0.0128989 2.74755e-08 0.0
24.5 0.0128989 2.74755e-08 0.0
25.0 0.0121993 2.74141e-08 0.0
25.5 0.0121993 2.74141e-08 0.0
26.0 0.0114795 2.72719e-08 0.0
26.5 0.0114795 2.72719e-08 0.0
27.0 0.010751 2.70537e-08 0.0
27.5 0.010751 2.70537e-08 0.0
28.0 0.0100221 2.67645e-08 0.0
28.5 0.0100221 2.67645e-08 0.0
29.0 0.00929938 2.64091e-08 0.0
29.5 0.00929938 2.64091e-08 0.0
30.0 0.00858846 2.59925e-08 0.0
30.5 0.00858846 2.59925e-08 0.0
31.0 0.00789438 2.55195e-08 0.0
31.5 0.00789438 2.55195e-08 0.0
32.0 0.00722146 2.49948e-08 0.0
32.5 0.00722146 2.49948e-08 0.0
33.0 0.00657335 2.44228e-08 0.0
33.5 0.00657335 2.44228e-08 0.0
34.0 0.00595305 2.38079e-08 0.0
34.5 0.00595305 2.38079e-08 0.0
35.0 0.00536301 2.31543e-08 0.0
35.5 0.00536301 2.31543e-08 0.0
36.0 0.00480508 2.24658e-08 0.0
36.5 0.00480508 2.24658e-08 0.0
37.0 0.00428064 2.17461e-08 0.0
37.5 0.00428064 2.17461e-08 0.0
38.0 0.00379057 2.09987e-08 0.0
38.5 0.00379057 2.09987e-08 0.0
39.0 0.00333534 2.02269e-08 0.0
39.5 0.00333534 2.02269e-08 0.0
40.0 0.00291503 1.94335e-08 0.0
40.5 0.00291503 1.94335e-08 0.0
41.0 0.00252936 1.86214e-08 0.0
41.5 0.00252936 1.86214e-08 0.0
42.0 0.00217776 1.7793e-08 0.0
42.5 0.00217776 1.7793e-08 0.0
43.0 0.00185936 1.69508e-08 0.0
43.5 0.00185936 1.69508e-08 0.0
44.0 0.00157309 1.60966e-08 0.0
44.5 0.00157309 1.60966e-08 0.0
45.0 0.00131765 1.52325e-08 0.0
45.5 0.00131765 1.52325e-08 0.0
46.0 0.00109158 1.436e-08 0.0
46.5 0.00109158 1.436e-08 0.0
47.0 0.000893272 1.34805e-08 0.0
47.5 0.000893272 1.34805e-08 0.0
48.0 0.000721017 1.25955e-08 0.0
48.5 0.000721017 1.25955e-08 0.0
49.0 0.000573009 1.17059e-08 0.0
49.5 0.000573009 1.17059e-08 0.0
50.0 0.000447383 1.08128e-08 0.0
50.5 0.000447383 1.08128e-08 0.0
51.0 0.000342231 9.91685e-09 0.0
51.5 0.000342231 9.91685e-09 0.0
52.0 0.000255622 9.01881e-09 0.0
52.5 0.000255622 9.01881e-09 0.0
53.0 0.000185622 8.1192e-09 0.0
53.5 0.000185622 8.1192e-09 0.0
54.0 0.000130304 7.21847e-09 0.0
54.5 0.000130304 7.21847e-09 0.0
55.0 8.7771e-05 6.31696e-09 0.0
55.5 8.7771e-05 6.31696e-09 0.0
56.0 5.61428e-05 5.41494e-09 0.0
56.5 5.61428e-05 5.41494e-09 0.0
57.0 3.3569e-05 4.51263e-09 0.0
57.5 3.3569e-05 4.51263e-09 0.0
58.0 1.83127e-05 3.61019e-09 0.0
58.5 1.83127e-05 3.61019e-09 0.0
59.0 8.77606e-06 2.70767e-09 0.0
59.5 8.77606e-06 2.70767e-09 0.0
60.0 3.45856e-06 1.80512e-09 0.0
60.5 3.45856e-06 1.80512e-09 0.0
61.0 9.59153e-07 9.0256e-10 0.0
61.5 9.59153e-07 9.0256e-10 0.0
